Player,Season,Jersey_Number,Age,Height,Position,Nationality,Player_Image,Profile_URL,Current_Club,Current_Club_URL,Current_Club_Logo,Current_Club_Country,Market_Value
Farouk Mimouni,2023/2024,33,24,1.69m,Left Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/farouk-mimouni/profil/spieler/782597,Union Sportive de Ben Guerdane,https://www.transfermarkt.com/union-sportive-de-ben-guerdane/startseite/verein/30507,https://tmssl.akamaized.net//images/wappen/small/30507.png?lm=1437974422,Tunisia,€100k
Fedi Arfaoui,2013/2014,,33,,Right-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/s_253256_3342_2013_03_16_1.jpg?lm=1,https://www.transfermarkt.com/fedi-arfaoui/profil/spieler/253256,Retired,,,,€100k
Fedi Ben Choug,2021/2022,24,30,1.89m,Attacking Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/415482-1711909649.png?lm=1,https://www.transfermarkt.com/fedi-ben-choug/profil/spieler/415482,Etoile Sportive du Sahel,https://www.transfermarkt.com/etoile-sportive-du-sahel/startseite/verein/250,https://tmssl.akamaized.net//images/wappen/small/250.png?lm=1584825425,Tunisia,€300k
Ferid Matri,2017/2018,,31,1.91m,Centre-Back,Switzerland,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/ferid-matri/profil/spieler/147022,Retired,,,,€75k
Ferjani Sassi,2017/2018,,33,1.85m,Central Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/191903-1738110704.jpg?lm=1,https://www.transfermarkt.com/ferjani-sassi/profil/spieler/191903,Al-Gharafa SC,https://www.transfermarkt.com/al-gharafa-sc/startseite/verein/6297,https://tmssl.akamaized.net//images/wappen/small/6297.png?lm=1694632253,Qatar,€1.60m
Florian Danho,2025/2026,22,25,1.88m,Centre-Forward,France,https://img.a.transfermarkt.technology/portrait/header/819938-1735101988.png?lm=1,https://www.transfermarkt.com/florian-danho/profil/spieler/819938,Esperance Tunis,https://www.transfermarkt.com/esperance-tunis/startseite/verein/3342,https://tmssl.akamaized.net//images/wappen/small/3342.png?lm=1673031552,Tunisia,€550k
Fousseny Coulibaly,2022/2023,15,32,1.93m,Centre-Back,Cote d'Ivoire,https://img.a.transfermarkt.technology/portrait/header/291848-1589449959.jpg?lm=1,https://www.transfermarkt.com/fousseny-coulibaly/profil/spieler/291848,Asswehly SC,https://www.transfermarkt.com/asswehly-sports-club/startseite/verein/38559,https://tmssl.akamaized.net//images/wappen/small/38559.png?lm=1750781288,Libya,€900k
Franck Kom,2018/2019,30,34,1.76m,Defensive Midfield,Cameroon,https://img.a.transfermarkt.technology/portrait/header/148518-1470300854.jpg?lm=1,https://www.transfermarkt.com/franck-kom/profil/spieler/148518,Emirates Club,https://www.transfermarkt.com/emirates-club/startseite/verein/15542,https://tmssl.akamaized.net//images/wappen/small/15542.png?lm=1705891099,,€1.00m
Ghaith Ouahabi,2023/2024,23,22,1.89m,Defensive Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/1008453-1689484150.jpg?lm=1,https://www.transfermarkt.com/ghaith-ouahabi/profil/spieler/1008453,Dinamo Batumi,https://www.transfermarkt.com/dinamo-batumi/startseite/verein/11344,https://tmssl.akamaized.net//images/wappen/small/11344.png?lm=1420654425,Georgia,€450k
Ghassen Mahersi,2021/2022,,24,,Left-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/ghassen-mahersi/profil/spieler/1008452,ES Zarzis,https://www.transfermarkt.com/es-zarzis/startseite/verein/2205,https://tmssl.akamaized.net//images/wappen/small/2205.png?lm=1418329546,Tunisia,€25k
Ghaylen Chaalali,2023/2024,25,31,1.79m,Central Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/346776-1566986149.jpg?lm=1,https://www.transfermarkt.com/ghaylen-chaalali/profil/spieler/346776,Al-Ahli SC,https://www.transfermarkt.com/al-ahly-tripoli/startseite/verein/13504,https://tmssl.akamaized.net//images/wappen/small/13504.png?lm=1734761743,Libya,€900k
Hamdi Nagguez,2020/2021,21,33,1.95m,Right-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/272664-1515594824.jpg?lm=1,https://www.transfermarkt.com/hamdi-nagguez/profil/spieler/272664,Al-Najaf FC,https://www.transfermarkt.com/al-najaf-fc/startseite/verein/13594,https://tmssl.akamaized.net//images/wappen/small/13594.png?lm=1752675185,Iraq,€800k
Hamdou El Houni,2022/2023,10,31,1.69m,Attacking Midfield,Libya,https://img.a.transfermarkt.technology/portrait/header/377605-1477992873.jpg?lm=1,https://www.transfermarkt.com/hamdou-el-houni/profil/spieler/377605,Al-Ahli SC,https://www.transfermarkt.com/al-ahly-tripoli/startseite/verein/13504,https://tmssl.akamaized.net//images/wappen/small/13504.png?lm=1734761743,Libya,€1.40m
Hamza Ben Cherifia,2015/2016,,29,1.81m,Goalkeeper,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/hamza-ben-cherifia/profil/spieler/295380,Etoile Sportive Metlaoui,https://www.transfermarkt.com/etoile-sportive-metlaoui/startseite/verein/39801,https://tmssl.akamaized.net//images/wappen/small/39801.png?lm=1418329825,Tunisia,
Hamza Ghanmi,2023/2024,16,27,1.93m,Goalkeeper,Tunisia,https://img.a.transfermarkt.technology/portrait/header/577882-1619704434.jpeg?lm=1,https://www.transfermarkt.com/hamza-ghanmi/profil/spieler/577882,ES Zarzis,https://www.transfermarkt.com/es-zarzis/startseite/verein/2205,https://tmssl.akamaized.net//images/wappen/small/2205.png?lm=1418329546,Tunisia,€175k
